file	beg	end	text	speaker	section
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	149.005	149.644	(())	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	150.032	152.939	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	152.927	153.583	It is.	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	153.716	154.991	Doesn't ((smell)) like anything.	spk_1	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	155.877	156.941	I think Sam's right.	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	156.783	160.987	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	157.689	158.975	((Peanut oil)).	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	160.584	163.476	Oh, gee whiz. ((And I'm an adult bringing Berkeley together)).	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	161.401	162.771	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	163.083	166.615	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	166.579	167.489	{cough}	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	167.609	169.324	Told you that's peanut oil.	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	169.95	171.029	{laugh}	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	170.771	171.988	((I don't know who that is)).	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	173.421	174.395	{laugh}	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	174.174	175.322	((Be careful)).	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	176.326	178.66	Do you put things around to see if people will notice them?	spk_7	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	179.055	179.732	Oh, yeah.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	179.965	180.473	Do they?	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	180.387	181.218	Absolutely.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	181.729	182.309	um	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	182.985	184.0	Sometimes.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	184.362	187.258	I mean, a few people come in and they sort of like	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	187.848	193.621	if we spend all our time in the kitchen, then they sort of say now wait a minute before they leave and they walk around through the other rooms	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	194.009	195.899	to see if anything has changed.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	196.855	199.147	Do you ((ever spend holidays when you rearrange everything))?	spk_1	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	200.24	201.684	It doesn't take that long.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	201.676	203.836	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	204.219	204.732	um	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	205.447	208.465	But, well, sometimes I'll= I'll spend a while. But	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	208.959	209.477	(()).	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	208.98	210.213	Did you try (())?	spk_1	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	213.901	214.549	No.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	214.965	216.71	How long would it take to do everything?	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	218.1	218.69	um	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	219.25	219.89	{cough}	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	221.176	222.43	To do everything?	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	222.378	224.665	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	223.079	223.85	Everything.	spk_2	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	225.021	225.841	At ((once))?	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	225.799	226.312	Oh.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	226.255	227.223	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	226.636	228.87	Wouldn't it depend on the thoroughness with which you,	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	228.951	229.495	Yeah.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	229.115	230.104	you know, ((place on))	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	230.275	230.819	(())?	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	230.937	235.167	How far away am I going to move things or am I just going to throw everything away and get new stuff?	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	235.2	237.503	Are you going to put it back in the same place when you ((take it out))?	spk_2	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	237.621	239.394	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	239.719	240.939	I really don't know.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	241.101	241.677	I (()).	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	241.345	242.641	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	244.19	245.299	It= it's like	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	246.456	249.15	# it's a decision which I haven't conceived of very clearly.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	249.355	252.961	Why don't we see? Why don't we move everything around and then put everything ((back))?	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	253.174	254.173	Oh, do you want to?	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	254.471	255.498	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	254.979	257.833	That is an idea. You'd have to take a vote, probably.	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	255.456	256.042	((Yeah, it is)).		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	257.733	259.358	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	259.222	260.6	See if everybody likes it.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	260.702	261.839	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	261.581	265.54	((Steve)), when you dust your shelves do you take everything off and then dust and then put everything back?	spk_1	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	267.175	271.899	No, I usually dust. I push things towards the back and then I dust around them.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	272.162	275.651	And= then= and then I'll # maybe I'll push them forward and dust ((and vacuum)).	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	275.117	276.461	((You every)) (())?	spk_1	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	276.6	280.752	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	277.427	282.33	Yeah, I do. I do. In fact, that was one thing that I did do today.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	282.739	283.797	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	283.959	284.916	(()).		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	284.646	288.47	I don't vacuum. I don't vacuum, but I did do a little dusting and a few things.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	288.408	290.366	Do you have times when there isn't any dust?	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	288.969	290.806	Don't this look like it to me.	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	291.735	293.768	Times when there was no dust?	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	293.578	294.843	(()).		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	294.63	295.85	I haven't noticed.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	295.817	297.161	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	298.156	300.342	I usually don't notice that there's dust or not.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	300.518	301.115	((Shawn)).	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	301.329	302.636	What about the little uh	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	302.925	305.249	# the tiny little (()) ((for the))	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	303.343	304.433	((My)) (()).	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	305.584	309.052	Tiny messages on the strips of paper (()).	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	306.177	306.975	(())	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	307.57	308.474	(())	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	309.587	313.92	I saw # I couldn't read one very well, but it seemed to say what do I expect from experience?	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	313.866	315.846	(()).	spk_6	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	314.378	316.135	The one up in the front room there.	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	316.926	318.365	This is like um	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	319.7	320.854	That's new, isn't it? Those.	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	320.679	322.04	That? Yeah.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	323.228	324.778	Yeah. I mean, you're ((seeing those)).	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	327.079	328.704	Well, they= they are here, aren't they?	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	328.514	333.074	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	329.807	330.452	Sure.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	330.84	331.336	Sure.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	332.138	333.344	When you're a guest.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	333.43	335.717	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	336.119	336.429	Yeah.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	339.043	340.784	How come you old people can notice	spk_2	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	341.563	343.029	(()) ((it)) in your house?	spk_2	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	345.962	346.755	um	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	348.094	350.338	I don't know. I mean, I= I think it has like	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	350.609	353.529	# it's some odd feeling that I have like that I don't	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	353.865	356.589	appreciate it enough by myself.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	357.27	359.181	That's what I think it has to do with.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	359.707	360.76	That's like assuring.	spk_2	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	361.66	364.73	Yeah. It's like assuring me that, like, it's good stuff.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	365.081	367.99	Or that it's a good way to look at stuff or something.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	368.655	369.269	And	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	369.809	370.45	it's	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	371.939	374.231	# yeah, it's like validation or something.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	374.896	377.512	And like enjoyment. I mean, I really feel like	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	377.952	379.63	if somebody came in and they really	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	380.458	381.585	were interested	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	382.655	387.38	it= it's # I mean, it's some # it's like a performance thing is what it is, I guess.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	387.391	389.339	Do you ever feel angry because people don't get it?	spk_2	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	389.396	392.228	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	393.146	394.495	Does that make it invalid?	spk_5	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	394.173	394.95	I don't know.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	394.964	396.297	{laugh}		
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	397.268	400.725	How about somebody you really wanted to impress and they come in and they just don't	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	401.155	401.768	notice?	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	403.15	403.728	That ((happen))?	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	403.543	404.93	They're really not.	spk_7	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	405.842	407.249	Yeah, they're just, you know,	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	408.075	409.483	what= what is that ((found you))?	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	410.37	411.122	um	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	411.071	413.072	d- Does that lower them in your estimate?	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	412.744	416.615	Yeah. I mean, that's sort of like the same question as Barry's. I feel like	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	414.98	415.72	Right, right.	spk_3	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	417.298	422.276	I really try to turn off my feelings about that and, like, ignore whether	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	422.648	426.026	# like I= I pretend to myself that I don't really care	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	426.207	429.018	whether they're interested or not in what's there.	spk_0	
Benson-Steve_Complete-Recording_Views-of-Communist-China_1220-Folsom-SF_05-19-77	429.497	434.623	And then I pretend that, like, I wasn't expecting anything about that.	spk_0	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	0.13	6.331	And your eyes are particularly blue and your feelings may be fading and grow blank	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	7.069	9.078	But the soap is happy it's you	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	22.284	24.15	Us Looking Up to Saint Bridget	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	26.822	35.751	Let's see now. Where are we? It is dust in New York, about to be Christmas and next nineteen sixty one. We are not detectives, are we? So we don't care what time it is	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	36.81	56.772	Where will we all be on New Year's Day. Saint Bridget knows but she hasn't sent out invitations yet, and yet and yet and yet as the Japanese are always, those heathens, saying. And yet we know, we really know, don't we, where we'll be. We'll be at ((Claven's)) or ((Glennan's)) or ((McGivern's)) or McGovern's or ((McGillivray's,)) dead drunk for Saint Bridget and for ((doom))	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	57.589	59.825	Doom dum de doom	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	61.513	71.097	I am really thinking of ((Casay Sapeep)) by Norman Bluhm and I think it is a good idea, death, which will begin again in unbearable musique concrete	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	71.886	79.084	It is impossible to be American if you are not French first. It is impossible to fuck without thinking of oeufs sur le plat.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	79.388	86.35	Or of being welcomed to Paris at night after a long, boring train ride, for women are like that	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	86.733	94.146	They make you feel you have traveled a long way, and might as well take what comes and come to what will take you	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	95.181	99.427	But not Saint Bridget. She comes first no matter how fast you are	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	100.387	106.485	and lingers last not just for breakfast but for the whole fucking weekend and lasts and lasts.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	106.862	108.611	That's how American women are	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	109.337	117.356	And you can't be French first unless you move pretty fast. And Saint Bridget may not protect you but she does keep you alive, if that's your idea of a good time	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	118.059	121.241	But stick it out if you can. It'll make a man of you	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	122.048	135.601	But what about Saint Bridget? Doesn't she have a history? I know she doesn't have a record. How long does a yawn last, or a world or a gunfight? That's what I mean. It's inconsequential, how many thoughts you have. It's the violence that counts	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	136.338	151.966	I think everything began on August thirtieth nineteen thirty nine. I don't think anything is interesting before that. Except that I discovered it later. I don't care when Saint Bridget was born. Or ((Davide)) or Michelangelo or Diaghilev or William Carlos Williams	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	152.343	155.615	They started with me because I thought about them first	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	156.68	164.059	I built the church of Saint Bridget and feel responsible that it's crooked. I am everybody's victim except Joan Mitchell's	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	164.738	165.417	{laugh}	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	165.664	169.776	Not only that, you are a very sad person too. Isn't he, Saint Bridget?	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	172.016	186.793	If only I had more ~MD, I wouldn't be such an evil person, going around admiring crooked steeples and ineffectual saints. And just to show how totally like the neighborhood I am, I'll confess that when I run out of milk, I drink it black	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	187.38	188.278	How's that?	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	189.109	193.917	How's that for commitment? That's ~MD. Mater Dolorosa	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	200.999	201.657	((Mhm.))	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	205.198	205.788	(({cough}))	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	211.193	211.721	((Hm.))	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	212.367	215.734	Now I have to read all by myself {laugh} again.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	222.837	223.557	{breath}	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	224.373	225.196	{breath}	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	230.318	233.432	No I don't. {laugh}	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	234.414	239.312	Actually this is a poem that uh um ((uh)) is another collaboration. um	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	240.978	244.401	One I still find really very interesting. uh	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	245.019	247.167	Written with Larry Fagin and Ron Padgett.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	247.785	251.077	uh It's called Variations on a Theme ((With)) William Carlos Williams.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	251.506	254.126	And the way this poem was written was uh	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	254.507	258.553	((uh)) Larry and Ron and I were sitting a- at Ron's house one afternoon	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	258.883	260.091	uh and we	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	261.243	265.787	for one reason another in the conversation uh recalled a poem of William Carlos Williams'	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	266.774	267.604	um	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	269.126	275.789	which you're going to hear in three versions. We tried to recall how the poem went or how it was written and so each of us	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	276.226	280.527	uh wrote out our own sense of how the poem went.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	281.178	284.964	uh How the lines broke and what the words in= in the William Carlos Williams poem	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	285.438	286.295	uh were.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	286.735	287.88	And this is what we got.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	288.594	289.78	uh One, two, three.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	290.953	291.708	One.	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	293.462	296.274	I have eaten the plums in the icebox	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	296.74	299.453	which you were probably saving for breakfast	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	300.079	301.046	Forgive me	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	301.621	302.794	They were delicious	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	303.174	304.128	so cold	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	304.58	305.582	and so sweet	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	306.858	307.475	Two	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	308.202	312.216	I have eaten the plums that were in the icebox	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	312.74	315.881	and which you were probably saving for breakfast	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	317.109	318.076	Forgive me	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	318.569	319.783	They were so delicious	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	320.277	322.129	so sweet and cold	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	324.306	325.19	Three	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	326.447	328.721	I'm sorry I ate the plums	Subject	
Berkson-Bill_Complete-Reading_Poetry-Project_St-Marks-NY_5-17-78	330.221	332.827	you= you had in the icebox	Subject	
